variable,variable_val,mean/pct,mean/pct_low,mean/pct_upp,n_unweighted,population,subset_1_val,subset_1_name,level
region,Somali,1,1,1,202,refugee,,,Household
zone,ET0506,1,1,1,202,refugee,,,Household
woreda,ET050608,1,1,1,202,refugee,,,Household
hoh,no,0.09405940594059406,0.05345961006150836,0.13465920181967977,19,refugee,,,Household
hoh,yes,0.905940594059406,0.8653407981803203,0.9465403899384917,183,refugee,,,Household
,hh_age,35.14207650273224,33.69370271271179,36.590450292752685,183,refugee,,,Household
,hoh_no,39.05263157894737,34.84772407622047,43.25753908167427,19,refugee,,,Household
hoh_gender,female,0.73224043715847,0.6674968061129296,0.7969840682040104,134,refugee,,,Household
hoh_gender,male,0.2677595628415301,0.20301593179598967,0.3325031938870705,49,refugee,,,Household
hoh_no_gender,female,0.2631578947368421,0.05038994349105222,0.475925845982632,5,refugee,,,Household
hoh_no_gender,male,0.7368421052631579,0.524074154017368,0.9496100565089477,14,refugee,,,Household
hoh_no_marital_status,divorced,0.02185792349726776,4.7814879075156955e-4,0.04323769820378395,4,refugee,,,Household
hoh_no_marital_status,married,0.9234972677595629,0.8846326873412362,0.9623618481778895,169,refugee,,,Household
hoh_no_marital_status,separated,0.01639344262295082,-0.0021736324404958325,0.03496051768639748,3,refugee,,,Household
hoh_no_marital_status,single,0.02185792349726776,4.78148790751573e-4,0.043237698203783946,4,refugee,,,Household
hoh_no_marital_status,widowed,0.01639344262295082,-0.0021736324404958117,0.03496051768639745,3,refugee,,,Household
hoh_marital_status,married,1,1,1,19,refugee,,,Household
hh_education,dwta,0.00546448087431694,-0.00531461431781156,0.01624357606644544,1,refugee,,,Household
hh_education,no,0.8743169398907104,0.8258472185825133,0.9227866611989074,160,refugee,,,Household
hh_education,yes,0.12021857923497267,0.07266634886608506,0.1677708096038603,22,refugee,,,Household
hh_occupation,farmer,0.417910447761194,0.34914026174380136,0.48668063377858667,84,refugee,,,Household
hh_occupation,govt_worker,0.014925373134328358,-0.001981404772630929,0.03183215104128764,3,refugee,,,Household
hh_occupation,labourer,0.3283582089552239,0.2628785396835432,0.3938378782269046,66,refugee,,,Household
hh_occupation,no_occupation,0.2288557213930348,0.17028070887330052,0.28743073391276913,46,refugee,,,Household
hh_occupation,small_shop,0.004975124378109453,-0.00483518318124738,0.014785431937466285,1,refugee,,,Household
hh_occupation,trader,0.004975124378109453,-0.00483518318124738,0.014785431937466285,1,refugee,,,Household
,hh_size,4.49009900990099,4.2277952046096035,4.752402815192377,202,refugee,,,Household
hh_situation,hh_host_idp,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
hh_situation,hh_host_returnee,0.0049504950495049506,-0.004811071815741873,0.014712061914751773,1,refugee,,,Household
hh_situation,host,0.9900990099009901,0.9763284531163653,1.003869566685615,200,refugee,,,Household
current_location_reason,dwta,0.5,-4.003482831114691,5.003482831114691,1,refugee,,,Household
current_location_reason,security,0.5,-4.003482831114691,5.003482831114691,1,refugee,,,Household
pregnant_lac_women,no,0.648936170212766,0.5800930347872635,0.7177793056382684,122,refugee,,,Household
pregnant_lac_women,yes,0.35106382978723405,0.2822206943617316,0.4199069652127365,66,refugee,,,Household
,pregnant_lac_women_yes,0.9848484848484849,0.9324398410968923,1.0372571286000773,66,refugee,,,Household
difficulty_seeing,cannot_do_at_all,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
difficulty_seeing,no_difficulty,0.9851485148514851,0.9683253124369128,1.0019717172660576,199,refugee,,,Household
difficulty_seeing,some_difficulty,0.009900990099009901,-0.0038695666856149117,0.023671546883634716,2,refugee,,,Household
difficulty_hearing,a_lot_of_difficulty,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
difficulty_hearing,no_difficulty,0.9752475247524752,0.9536382784302294,0.996856771074721,197,refugee,,,Household
difficulty_hearing,some_difficulty,0.019801980198019802,4.250892287754743e-4,0.03917887116726413,4,refugee,,,Household
difficulty_walking,a_lot_of_difficulty,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
difficulty_walking,no_difficulty,0.9752475247524752,0.9536382784302294,0.996856771074721,197,refugee,,,Household
difficulty_walking,some_difficulty,0.01485148514851485,-0.0019717172660575627,0.031674687563087264,3,refugee,,,Household
difficulty_remembering,a_lot_of_difficulty,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
difficulty_remembering,no_difficulty,0.995049504950495,0.9852879380852482,1.004811071815742,201,refugee,,,Household
difficulty_self_care,a_lot_of_difficulty,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
difficulty_self_care,no_difficulty,0.9900990099009901,0.9763284531163653,1.003869566685615,200,refugee,,,Household
difficulty_self_care,some_difficulty,0.0049504950495049506,-0.004811071815741874,0.014712061914751776,1,refugee,,,Household
difficulty_communicating,a_lot_of_difficulty,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
difficulty_communicating,no_difficulty,0.9900990099009901,0.9763284531163653,1.003869566685615,200,refugee,,,Household
difficulty_communicating,some_difficulty,0.0049504950495049506,-0.004811071815741874,0.014712061914751776,1,refugee,,,Household
drinking_water_source,dk,0.041666666666666664,0.01315068276472026,0.07018265056861307,8,refugee,,,Household
drinking_water_source,dwta,0.005208333333333333,-0.0050635751041047715,0.015480241770771438,1,refugee,,,Household
drinking_water_source,protected_spring,0.005208333333333333,-0.0050635751041047785,0.015480241770771445,1,refugee,,,Household
drinking_water_source,protected_well,0.005208333333333333,-0.0050635751041047455,0.01548024177077141,1,refugee,,,Household
drinking_water_source,river,0.625,0.5559137965651451,0.6940862034348549,120,refugee,,,Household
drinking_water_source,unprotected_spring,0.06770833333333333,0.03185474336083731,0.10356192330582935,13,refugee,,,Household
drinking_water_source,unprotected_well,0.010416666666666666,-0.004071927713738566,0.0249052610470719,2,refugee,,,Household
drinking_water_source,water_trucking,0.23958333333333331,0.17867316501842206,0.30049350164824457,46,refugee,,,Household
cleaning_water_source,dk,0.010416666666666666,-0.004071927713738585,0.024905261047071917,2,refugee,,,Household
cleaning_water_source,protected_spring,0.015625,-0.002073073130100675,0.033323073130100675,3,refugee,,,Household
cleaning_water_source,protected_well,0.005208333333333333,-0.0050635751041047455,0.01548024177077141,1,refugee,,,Household
cleaning_water_source,river,0.6302083333333333,0.561318312611378,0.6990983540552885,121,refugee,,,Household
cleaning_water_source,unprotected_spring,0.08854166666666666,0.048002208397049606,0.1290811249362837,17,refugee,,,Household
cleaning_water_source,unprotected_well,0.010416666666666666,-0.004071927713738561,0.024905261047071893,2,refugee,,,Household
cleaning_water_source,water_trucking,0.23958333333333331,0.17867316501842206,0.30049350164824457,46,refugee,,,Household
water_source_location,elsewhere,0.04950495049504951,0.0193351721736702,0.07967472881642881,10,refugee,,,Household
water_source_location,in_own_dwelling,0.01485148514851485,-0.001971717266057469,0.03167468756308717,3,refugee,,,Household
water_source_location,in_own_yard_plot,0.04455445544554455,0.01585845212045379,0.07325045877063531,9,refugee,,,Household
water_source_location,outside_the_kebele,0.6831683168316832,0.618461351130753,0.7478752825326135,138,refugee,,,Household
water_source_location,within_kebele,0.2079207920792079,0.15147830512244745,0.26436327903596835,42,refugee,,,Household
water_fetch_time,above_31minutes,0.28717948717948716,0.22311859570485681,0.3512403786541175,56,refugee,,,Household
water_fetch_time,below_5minutes,0.020512820512820513,4.4324237635695943e-4,0.04058239864928406,4,refugee,,,Household
water_fetch_time,between_16_and_30_minutes,0.47692307692307695,0.40620456320952514,0.5476415906366288,93,refugee,,,Household
water_fetch_time,between_5_and_15_minutes,0.18461538461538463,0.129681365164455,0.23954940406631425,36,refugee,,,Household
water_fetch_time,dk,0.03076923076923077,0.006318148230835683,0.05522031330762586,6,refugee,,,Household
water_fetch_time2,above_31minutes,0.37435897435897436,0.30583652007382955,0.44288142864411917,73,refugee,,,Household
water_fetch_time2,below_5minutes,0.005128205128205128,-0.004985084138146801,0.015241494394557058,1,refugee,,,Household
water_fetch_time2,between_16_and_30_minutes,0.441025641025641,0.3707258491962455,0.5113254328550365,86,refugee,,,Household
water_fetch_time2,between_5_and_15_minutes,0.14358974358974358,0.09393865032439357,0.19324083685509358,28,refugee,,,Household
water_fetch_time2,dk,0.035897435897435895,0.009557209161124337,0.062237662633747456,7,refugee,,,Household
water_point_owner,community,0.9504950495049505,0.9203252711835711,0.9806648278263298,192,refugee,,,Household
water_point_owner,dk,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
water_point_owner,dwta,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
water_point_owner,formalised_water_provider,0.024752475247524754,0.0031432289252789174,0.046361721569770586,5,refugee,,,Household
water_point_owner,health_facility,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
water_source_functional,dk,0.0049504950495049506,-0.004811071815741873,0.014712061914751773,1,refugee,,,Household
water_source_functional,no,0.25742574257425743,0.19661661031525993,0.3182348748332549,52,refugee,,,Household
water_source_functional,partially,0.0049504950495049506,-0.004811071815741876,0.014712061914751776,1,refugee,,,Household
water_source_functional,unable_to_confirm,0.0049504950495049506,-0.004811071815741871,0.014712061914751773,1,refugee,,,Household
water_source_functional,yes,0.7277227722772277,0.6658126706545506,0.7896328738999048,147,refugee,,,Household
ws_unfunctionality_reason,damaged_due_to_normal_usage,0.44230769230769235,0.30369301009963845,0.5809223745157462,23,refugee,,,Household
ws_unfunctionality_reason,damaged_during_confilict,0.038461538461538464,-0.015210280833625502,0.09213335775670242,2,refugee,,,Household
ws_unfunctionality_reason,damaged_during_flooding,0.42307692307692313,0.28519152272362946,0.5609623234302168,22,refugee,,,Household
ws_unfunctionality_reason,dk,0.07692307692307693,0.0025532225599732006,0.15129293128618065,4,refugee,,,Household
ws_unfunctionality_reason,dwta,0.019230769230769232,-0.019098576381840635,0.0575601148433791,1,refugee,,,Household
ws_unfunctionality_time,0_to_1month,0.16981132075471697,0.06606268789729715,0.2735599536121368,9,refugee,,,Household
ws_unfunctionality_time,2_to_3months,0.05660377358490566,-0.007249095942530301,0.12045664311234162,3,refugee,,,Household
ws_unfunctionality_time,4_to_6months,0.24528301886792453,0.12639544585931453,0.36417059187653456,13,refugee,,,Household
ws_unfunctionality_time,6_monthsor_more,0.5283018867924528,0.3903639233735923,0.6662398502113134,28,refugee,,,Household
water_access_challenge,dk,0.03045685279187817,0.006251654967789556,0.05466205061596678,6,refugee,,,Household
water_access_challenge,dwta,0.015228426395939085,-0.0020211255923575176,0.03247797838423569,3,refugee,,,Household
water_access_challenge,none_hh_access_water,0.14720812182741116,0.09730014469886875,0.19711609895595358,29,refugee,,,Household
water_access_challenge,not_allowed_to_access_water,0.01015228426395939,-0.0039681687846125045,0.024272737312531285,2,refugee,,,Household
water_access_challenge,water_at_the_source_isnot_clean,0.4314720812182741,0.36170753049436055,0.5012366319421876,85,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_discrimination_based_on_economic,0.005076142131979695,-0.0049340949463619835,0.015086379210321374,1,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_discrimination_based_on_idp,0.005076142131979695,-0.004934094946362032,0.015086379210321422,1,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_long_distance,0.06091370558375634,0.027224341389043137,0.09460306977846955,12,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_long_waiting_times,0.09644670050761421,0.05486491544485347,0.13802848557037495,19,refugee,,,Household
water_access_challenge,water_not_accessible_due_to_violence,0.005076142131979695,-0.004934094946362008,0.015086379210321398,1,refugee,,,Household
water_access_challenge,ws_not_producing_water,0.025380710659898477,0.0032267212336096196,0.047534700086187334,5,refugee,,,Household
water_access_challenge,ws_physically_damaged,0.13705583756345177,0.08861377007960111,0.18549790504730243,27,refugee,,,Household
water_access_challenge,ws_under_maintenance,0.03045685279187817,0.006251654967789566,0.054662050615966774,6,refugee,,,Household
access_water_different_in_seasons,dk,0.009900990099009901,-0.0038695666856149186,0.023671546883634723,2,refugee,,,Household
access_water_different_in_seasons,no,0.34653465346534656,0.28034997087894215,0.412719336051751,70,refugee,,,Household
access_water_different_in_seasons,yes,0.6435643564356436,0.5769512895545076,0.7101774233167796,130,refugee,,,Household
quota_to_access_water,dk,0.01485148514851485,-0.0019717172660574933,0.031674687563087195,3,refugee,,,Household
quota_to_access_water,no,0.9554455445544554,0.9267495412293647,0.9841415478795461,193,refugee,,,Household
quota_to_access_water,yes,0.0297029702970297,0.006091383979583406,0.053314556614476,6,refugee,,,Household
,num_jerrycan_allowed,34.66666666666667,11.05877731013739,58.274556023195956,6,refugee,,,Household
hh_water_payment,dk,0.01485148514851485,-0.0019717172660574656,0.03167468756308717,3,refugee,,,Household
hh_water_payment,no,0.9207920792079208,0.883231008108446,0.9583531503073957,186,refugee,,,Household
hh_water_payment,yes,0.06435643564356436,0.030227394808535653,0.09848547647859307,13,refugee,,,Household
,hh_water_payment_amount,1007.8461538461538,711.7728332337174,1303.9194744585902,13,refugee,,,Household
felt_unsafe_when_accessing_public_water_source,no,0.9455445544554456,0.9139847334813348,0.9771043754295564,191,refugee,,,Household
felt_unsafe_when_accessing_public_water_source,yes,0.054455445544554455,0.02289562457044369,0.08601526651866523,11,refugee,,,Household
hh_informed_about_water_services_availability,dwta,0.01485148514851485,-0.00197171726605749,0.031674687563087195,3,refugee,,,Household
hh_informed_about_water_services_availability,not_informed,0.024752475247524754,0.0031432289252789937,0.04636172156977052,5,refugee,,,Household
hh_informed_about_water_services_availability,somewhat_informed,0.16336633663366337,0.11194754965112202,0.21478512361620472,33,refugee,,,Household
hh_informed_about_water_services_availability,well_informed,0.7970297029702971,0.7410891994491282,0.8529702064914659,161,refugee,,,Household
wash_improvement_needed,improvement_in_accessibilty_for_hh,0.3564356435643564,0.2898225766832204,0.4230487104454924,72,refugee,,,Household
wash_improvement_needed,improvement_in_accessibilty_for_idp,0.024752475247524754,0.003143228925278907,0.0463617215697706,5,refugee,,,Household
wash_improvement_needed,improvement_in_affordability_of_water,0.06930693069306931,0.0339833722544942,0.10463048913164442,14,refugee,,,Household
wash_improvement_needed,improvement_in_availability_of_water,0.3811881188118812,0.3136386600098987,0.4487375776138637,77,refugee,,,Household
wash_improvement_needed,improvement_in_functionality_ws,0.10396039603960396,0.061511105172831274,0.14640968690637662,21,refugee,,,Household
wash_improvement_needed,improvement_in_quality_of_water,0.06435643564356436,0.030227394808535653,0.09848547647859307,13,refugee,,,Household
wash_improvement_needed2,improvement_in_accessibilty_for_hh,0.13366336633663367,0.08633490221621051,0.18099183045705683,27,refugee,,,Household
wash_improvement_needed2,improvement_in_accessibilty_for_idp,0.07425742574257425,0.0377914417021425,0.11072340978300602,15,refugee,,,Household
wash_improvement_needed2,improvement_in_affordability_of_water,0.26732673267326734,0.2057737301592683,0.3288797351872664,54,refugee,,,Household
wash_improvement_needed2,improvement_in_availability_of_water,0.29207920792079206,0.2288357613908174,0.3553226544507667,59,refugee,,,Household
wash_improvement_needed2,improvement_in_functionality_ws,0.04950495049504951,0.019335172173670177,0.07967472881642884,10,refugee,,,Household
wash_improvement_needed2,improvement_in_quality_of_water,0.18316831683168316,0.12937053877491508,0.23696609488845125,37,refugee,,,Household
wash_improvement_needed3,improvement_in_accessibilty_for_hh,0.13861386138613863,0.09055481549411684,0.1866729072781604,28,refugee,,,Household
wash_improvement_needed3,improvement_in_accessibilty_for_idp,0.0297029702970297,0.006091383979583403,0.053314556614476,6,refugee,,,Household
wash_improvement_needed3,improvement_in_affordability_of_water,0.12376237623762376,0.0779610406634371,0.1695637118118104,25,refugee,,,Household
wash_improvement_needed3,improvement_in_availability_of_water,0.2722772277227723,0.21036712610009514,0.3341873293454495,55,refugee,,,Household
wash_improvement_needed3,improvement_in_functionality_ws,0.09900990099009901,0.05746935536485424,0.1405504466153438,20,refugee,,,Household
wash_improvement_needed3,improvement_in_quality_of_water,0.33663366336633666,0.2709090015251955,0.40235832520747783,68,refugee,,,Household
operating_health_post,dwta,0.01694915254237288,-0.0022462713067313254,0.036144576391477085,3,refugee,,,Household
operating_health_post,no,0.07344632768361582,0.03465308754825991,0.11223956781897174,13,refugee,,,Household
operating_health_post,yes_full_functional,0.5480225988700564,0.4740121027888813,0.6220330949512316,97,refugee,,,Household
operating_health_post,yes_partial_functional,0.3615819209039548,0.2901336598220138,0.4330301819858958,64,refugee,,,Household
health_post_location,dwta,0.01694915254237288,-0.0022462713067312907,0.03614457639147706,3,refugee,,,Household
health_post_location,far_from_the_kebele_outside_woreda,0.005649717514124294,-0.005496276064264416,0.016795711092513002,1,refugee,,,Household
health_post_location,far_from_the_kebele_within_woreda,0.005649717514124294,-0.005496276064264359,0.016795711092512947,1,refugee,,,Household
health_post_location,outside_the_kebele,0.005649717514124294,-0.00549627606426442,0.01679571109251301,1,refugee,,,Household
health_post_location,within_the_kebele,0.9661016949152542,0.9391903046113615,0.9930130852191469,171,refugee,,,Household
travel_time_to_health_post,1hour_to_half_day,0.04519774011299435,0.014305400512696981,0.07609007971329172,8,refugee,,,Household
travel_time_to_health_post,30_minutes_1hour,0.3050847457627119,0.23661292283921048,0.3735565686862133,54,refugee,,,Household
travel_time_to_health_post,dwta,0.005649717514124294,-0.005496276064264413,0.016795711092513002,1,refugee,,,Household
travel_time_to_health_post,less_than_30_minutes,0.6440677966101694,0.5728669504310745,0.7152686427892644,114,refugee,,,Household
health_post_owner,community,0.2937853107344633,0.22604937528047103,0.36152124618845555,52,refugee,,,Household
health_post_owner,govt,0.7062146892655368,0.6384787538115445,0.773950624719529,125,refugee,,,Household
operating_health_centre,yes_full_functional,0.41379310344827586,0.22598599584524035,0.6016002110513113,12,refugee,,,Household
operating_health_centre,yes_partial_functional,0.5862068965517241,0.39839978894868855,0.7740140041547596,17,refugee,,,Household
health_centre_location,far_from_the_kebele_in_zonal_town,0.034482758620689655,-0.03509588466333556,0.10406140190471487,1,refugee,,,Household
health_centre_location,far_from_the_kebele_within_woreda,0.034482758620689655,-0.03509588466333556,0.10406140190471487,1,refugee,,,Household
health_centre_location,outside_the_kebele,0.034482758620689655,-0.03509588466333556,0.10406140190471487,1,refugee,,,Household
health_centre_location,within_the_kebele,0.896551724137931,0.780421773390448,1.012681674885414,26,refugee,,,Household
travel_time_to_health_centre,1hour_to_half_day,0.10344827586206896,-0.012681674885414024,0.21957822660955195,3,refugee,,,Household
travel_time_to_health_centre,30_minutes_1hour,0.1724137931034483,0.028372316915229234,0.31645526929166734,5,refugee,,,Household
travel_time_to_health_centre,dk,0.034482758620689655,-0.03509588466333556,0.10406140190471487,1,refugee,,,Household
travel_time_to_health_centre,less_than_30_minutes,0.6896551724137931,0.5132411131845982,0.8660692316429881,20,refugee,,,Household
health_centre_owner,community,0.27586206896551724,0.1054298959245277,0.4462942420065068,8,refugee,,,Household
health_centre_owner,govt,0.7241379310344828,0.5537057579934932,0.8945701040754723,21,refugee,,,Household
operating_pharmacy,yes_partial_functional,1,1,1,5,refugee,,,Household
pharmacy_location,within_the_kebele,1,1,1,5,refugee,,,Household
travel_time_to_pharmacy,30_minutes_1hour,0.2,-0.29789955298277937,0.6978995529827794,1,refugee,,,Household
travel_time_to_pharmacy,less_than_30_minutes,0.8,0.3021004470172207,1.2978995529827793,4,refugee,,,Household
pharmacy_owner,govt,1,1,1,5,refugee,,,Household
operating_dispensary,yes_full_functional,0.7777777777777777,0.4574179943144344,1.098137561241121,7,refugee,,,Household
operating_dispensary,yes_partial_functional,0.2222222222222222,-0.098137561241121,0.5425820056855655,2,refugee,,,Household
dispensary_location,within_the_kebele,1,1,1,9,refugee,,,Household
travel_time_to_dispensary,30_minutes_1hour,0.3333333333333333,-0.029920516856884793,0.6965871835235514,3,refugee,,,Household
travel_time_to_dispensary,dk,0.1111111111111111,-0.1310581223490343,0.3532803445712565,1,refugee,,,Household
travel_time_to_dispensary,less_than_30_minutes,0.5555555555555556,0.1726523770799963,0.9384587340311148,5,refugee,,,Household
dispensary_owner,community,0.2222222222222222,-0.09813756124112105,0.5425820056855655,2,refugee,,,Household
dispensary_owner,govt,0.7777777777777777,0.4574179943144344,1.098137561241121,7,refugee,,,Household
ambulance_service_accessible,no,0.37623762376237624,0.308860328434081,0.44361491909067147,76,refugee,,,Household
ambulance_service_accessible,yes,0.6237623762376238,0.5563850809093285,0.691139671565919,126,refugee,,,Household
health_need_assistance,dk,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
health_need_assistance,no,0.3118811881188119,0.24744954902498917,0.3763128272126346,63,refugee,,,Household
health_need_assistance,yes,0.6782178217821783,0.6132439919508123,0.7431916516135443,137,refugee,,,Household
hh_member_healthcare_needed,no,0.28057553956834536,0.20503830112275642,0.35611277801393426,39,refugee,,,Household
hh_member_healthcare_needed,partially,0.3597122302158274,0.27902425722277646,0.4404002032088783,50,refugee,,,Household
hh_member_healthcare_needed,yes,0.3597122302158274,0.27902425722277635,0.4404002032088784,50,refugee,,,Household
services_able_to_access,no,0.26229508196721313,0.183254974045849,0.34133518988857725,32,refugee,,,Household
services_able_to_access,yes,0.7377049180327869,0.6586648101114227,0.8167450259541511,90,refugee,,,Household
hh_healthcare_pay,dk,0.0049504950495049506,-0.004811071815741874,0.014712061914751776,1,refugee,,,Household
hh_healthcare_pay,dwta,0.009900990099009901,-0.0038695666856149186,0.023671546883634723,2,refugee,,,Household
hh_healthcare_pay,no,0.3118811881188119,0.24744954902498917,0.3763128272126346,63,refugee,,,Household
hh_healthcare_pay,yes,0.6732673267326733,0.6080349913880112,0.7384996620773354,136,refugee,,,Household
hh_payment_modality,cbhi,0.2028985507246377,0.13503512646196386,0.2707619749873115,28,refugee,,,Household
hh_payment_modality,self_payment,0.7971014492753623,0.7292380250126885,0.8649648735380361,110,refugee,,,Household
,healthcare_payment_amount,2123.909090909091,1734.3416188749543,2513.4765629432277,110,refugee,,,Household
hh_beneficiary_cbhi,dk,0.0049504950495049506,-0.004811071815741874,0.014712061914751776,1,refugee,,,Household
hh_beneficiary_cbhi,dwta,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
hh_beneficiary_cbhi,no,0.7128712871287128,0.6499472255208425,0.7757953487365832,144,refugee,,,Household
hh_beneficiary_cbhi,yes,0.2722772277227723,0.21036712610009517,0.3341873293454494,55,refugee,,,Household
hh_free_health_services,dk,0.0297029702970297,0.006091383979583417,0.05331455661447598,6,refugee,,,Household
hh_free_health_services,dwta,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
hh_free_health_services,no,0.7722772277227723,0.7139511570441738,0.8306032984013708,156,refugee,,,Household
hh_free_health_services,yes,0.18811881188118812,0.1337643466718731,0.24247327709050315,38,refugee,,,Household
mental_healthcare_service,dwta,0.0049504950495049506,-0.004811071815741874,0.014712061914751776,1,refugee,,,Household
mental_healthcare_service,no,0.900990099009901,0.8594495533846562,0.9425306446351458,182,refugee,,,Household
mental_healthcare_service,yes,0.09405940594059406,0.053459610061508366,0.13465920181967975,19,refugee,,,Household
hh_healthcare_information_level,dwta,0.009900990099009901,-0.0038695666856149186,0.023671546883634723,2,refugee,,,Household
hh_healthcare_information_level,not_informed,0.0297029702970297,0.006091383979583389,0.05331455661447601,6,refugee,,,Household
hh_healthcare_information_level,somewhat_informed,0.1782178217821782,0.12499145784165411,0.2314441857227023,36,refugee,,,Household
hh_healthcare_information_level,well_informed,0.7821782178217822,0.7247696931091921,0.8395867425343723,158,refugee,,,Household
hh_required_nutrition_services,dk,0.0049504950495049506,-0.004811071815741873,0.014712061914751773,1,refugee,,,Household
hh_required_nutrition_services,no,0.400990099009901,0.3328258429260082,0.46915435509379383,81,refugee,,,Household
hh_required_nutrition_services,yes,0.594059405940594,0.5257596653825145,0.6623591464986736,120,refugee,,,Household
hh_required_nutrition_services_yes,no,0.675,0.5901273628793358,0.7598726371206643,81,refugee,,,Household
hh_required_nutrition_services_yes,yes,0.325,0.24012736287933573,0.4098726371206643,39,refugee,,,Household
information_about_education_availability,not_informed,0.019801980198019802,4.250892287754639e-4,0.03917887116726414,4,refugee,,,Household
information_about_education_availability,somewhat_informed,0.1485148514851485,0.09905573482658261,0.1979739681437144,30,refugee,,,Household
information_about_education_availability,well_informed,0.8316831683168316,0.7796457665390288,0.88372057009463445,168,refugee,,,Household
educ_information_reveived_way,community_leader,0.07106598984771573,0.03487454760281558,0.10725743209261587,14,refugee,,,Household
educ_information_reveived_way,local_govt,0.6954314720812182,0.6306050225662265,0.76025792159621,137,refugee,,,Household
educ_information_reveived_way,other_community,0.23350253807106597,0.17391112043941517,0.2930939557027168,46,refugee,,,Household
educ_information_reveived_future,community_leader,0.07425742574257425,0.037791441702142575,0.11072340978300593,15,refugee,,,Household
educ_information_reveived_future,local_govt,0.6732673267326733,0.6080349913880112,0.7384996620773354,136,refugee,,,Household
educ_information_reveived_future,no_information,0.009900990099009901,-0.0038695666856149204,0.023671546883634723,2,refugee,,,Household
educ_information_reveived_future,other_community,0.24257425742574257,0.18295792427183993,0.3021905905796452,49,refugee,,,Household
exposed_to_flood_yes,no,0.10714285714285714,0.03985501293437328,0.17443070135134098,9,refugee,,,Household
exposed_to_flood_yes,yes,0.8928571428571428,0.8255692986486589,0.9601449870656267,75,refugee,,,Household
flood_exposed_sector,health,0.14666666666666667,0.06506859400713473,0.22826473932619862,11,refugee,,,Household
flood_exposed_sector,health wash,0.3866666666666667,0.2743429446342561,0.4989903886990773,29,refugee,,,Household
flood_exposed_sector,wash,0.29333333333333333,0.18832038629334275,0.3983462803733239,22,refugee,,,Household
flood_exposed_sector,wash health,0.17333333333333334,0.08602391554291647,0.26064275112375024,13,refugee,,,Household
exposed_to_drought_yes,dwta,0.015151515151515152,-0.005933896857318568,0.036236927160348875,2,refugee,,,Household
exposed_to_drought_yes,no,0.26515151515151514,0.18895847424221088,0.34134455606081937,35,refugee,,,Household
exposed_to_drought_yes,yes,0.7196969696969697,0.642169058655162,0.7972248807387774,95,refugee,,,Household
drought_exposed_sector,health,0.17894736842105263,0.10066949313470767,0.2572252437073976,17,refugee,,,Household
drought_exposed_sector,health wash,0.6105263157894737,0.5109440219692425,0.7101086096097049,58,refugee,,,Household
drought_exposed_sector,wash,0.15789473684210525,0.08342876016372693,0.2323607135204836,15,refugee,,,Household
drought_exposed_sector,wash health,0.05263157894736842,0.007030667432363705,0.09823249046237313,5,refugee,,,Household
exposed_to_landslide_yes,no,1,,,1,refugee,,,Household
exposed_to_heatwave_yes,yes,1,1,1,3,refugee,,,Household
heatwave_exposed_sector,health,0.3333333333333333,-0.8406098193524691,1.5072764860191357,1,refugee,,,Household
heatwave_exposed_sector,wash,0.6666666666666666,-0.5072764860191358,1.8406098193524691,2,refugee,,,Household
exposed_to_water_scarcity_yes,no,1,,,1,refugee,,,Household
specifique_question,dk,0.005235602094240838,-0.005090290952651356,0.015561495141133032,1,refugee,,,Household
specifique_question,dwta,0.010471204188481676,-0.0040933341093648806,0.025035742486328234,2,refugee,,,Household
specifique_question,no,0.6492146596858639,0.5809337865672621,0.7174955328044657,124,refugee,,,Household
specifique_question,yes,0.33507853403141363,0.2675413934372628,0.40261567462556447,64,refugee,,,Household
fem_unable_seek_health_cult_barriers,dwta,0.015625,-0.015431139528328378,0.04668113952832838,1,refugee,,,Household
fem_unable_seek_health_cult_barriers,no,0.625,0.5037692446752181,0.7462307553247819,40,refugee,,,Household
fem_unable_seek_health_cult_barriers,yes,0.359375,0.2392224365540403,0.4795275634459597,23,refugee,,,Household
aware_of_health_services,dk,0.015625,-0.015431139528328378,0.04668113952832838,1,refugee,,,Household
aware_of_health_services,dwta,0.03125,-0.012320047870026218,0.07482004787002622,2,refugee,,,Household
